"site","parameter","datetime","date","year","month","day","hour","aqi","aqi_categ","unit","duration","qc_name"
"Hanoi","PM2.5 - Principal",2016-08-06 15:00:00,2016-08-06,2016,8,6,15,93,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-08-06 16:00:00,2016-08-06,2016,8,6,16,92,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-08-06 17:00:00,2016-08-06,2016,8,6,17,89,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-08-06 18:00:00,2016-08-06,2016,8,6,18,86,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-08-06 19:00:00,2016-08-06,2016,8,6,19,84,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-08-06 20:00:00,2016-08-06,2016,8,6,20,82,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-08-06 21:00:00,2016-08-06,2016,8,6,21,81,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-08-06 22:00:00,2016-08-06,2016,8,6,22,79,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-08-06 23:00:00,2016-08-06,2016,8,6,23,76,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-08-07 00:00:00,2016-08-07,2016,8,7,0,77,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-08-07 01:00:00,2016-08-07,2016,8,7,1,77,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-08-07 02:00:00,2016-08-07,2016,8,7,2,78,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-08-07 03:00:00,2016-08-07,2016,8,7,3,79,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-08-07 04:00:00,2016-08-07,2016,8,7,4,79,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-08-07 05:00:00,2016-08-07,2016,8,7,5,80,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-08-07 06:00:00,2016-08-07,2016,8,7,6,80,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-08-07 07:00:00,2016-08-07,2016,8,7,7,81,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-08-07 08:00:00,2016-08-07,2016,8,7,8,82,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-08-07 09:00:00,2016-08-07,2016,8,7,9,83,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-08-07 10:00:00,2016-08-07,2016,8,7,10,83,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-08-07 11:00:00,2016-08-07,2016,8,7,11,84,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-08-07 12:00:00,2016-08-07,2016,8,7,12,84,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-08-07 13:00:00,2016-08-07,2016,8,7,13,84,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-08-07 14:00:00,2016-08-07,2016,8,7,14,84,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-08-07 15:00:00,2016-08-07,2016,8,7,15,84,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-08-07 16:00:00,2016-08-07,2016,8,7,16,83,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-08-07 17:00:00,2016-08-07,2016,8,7,17,83,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-08-07 18:00:00,2016-08-07,2016,8,7,18,84,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-08-07 19:00:00,2016-08-07,2016,8,7,19,85,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-08-07 20:00:00,2016-08-07,2016,8,7,20,87,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-08-07 21:00:00,2016-08-07,2016,8,7,21,88,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-08-07 22:00:00,2016-08-07,2016,8,7,22,87,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-08-07 23:00:00,2016-08-07,2016,8,7,23,86,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-08-08 00:00:00,2016-08-08,2016,8,8,0,84,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-08-08 01:00:00,2016-08-08,2016,8,8,1,83,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-08-08 02:00:00,2016-08-08,2016,8,8,2,80,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-08-08 03:00:00,2016-08-08,2016,8,8,3,78,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-08-08 04:00:00,2016-08-08,2016,8,8,4,75,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-08-08 05:00:00,2016-08-08,2016,8,8,5,73,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-08-08 06:00:00,2016-08-08,2016,8,8,6,70,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-08-08 07:00:00,2016-08-08,2016,8,8,7,67,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-08-08 08:00:00,2016-08-08,2016,8,8,8,66,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-08-08 09:00:00,2016-08-08,2016,8,8,9,64,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-08-08 10:00:00,2016-08-08,2016,8,8,10,64,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-08-08 11:00:00,2016-08-08,2016,8,8,11,66,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-08-08 12:00:00,2016-08-08,2016,8,8,12,67,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-08-08 13:00:00,2016-08-08,2016,8,8,13,68,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-08-08 14:00:00,2016-08-08,2016,8,8,14,67,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-08-08 15:00:00,2016-08-08,2016,8,8,15,67,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-08-08 16:00:00,2016-08-08,2016,8,8,16,67,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-08-08 17:00:00,2016-08-08,2016,8,8,17,66,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-08-08 18:00:00,2016-08-08,2016,8,8,18,65,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-08-08 19:00:00,2016-08-08,2016,8,8,19,63,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-08-08 20:00:00,2016-08-08,2016,8,8,20,61,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-08-08 21:00:00,2016-08-08,2016,8,8,21,59,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-08-08 22:00:00,2016-08-08,2016,8,8,22,59,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-08-08 23:00:00,2016-08-08,2016,8,8,23,60,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-08-09 00:00:00,2016-08-09,2016,8,9,0,63,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-01 01:00:00,2016-12-01,2016,12,1,1,114,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-01 02:00:00,2016-12-01,2016,12,1,2,113,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-01 03:00:00,2016-12-01,2016,12,1,3,113,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-01 04:00:00,2016-12-01,2016,12,1,4,113,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-01 05:00:00,2016-12-01,2016,12,1,5,114,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-01 06:00:00,2016-12-01,2016,12,1,6,115,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-01 07:00:00,2016-12-01,2016,12,1,7,116,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-01 08:00:00,2016-12-01,2016,12,1,8,116,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-01 09:00:00,2016-12-01,2016,12,1,9,115,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-01 10:00:00,2016-12-01,2016,12,1,10,118,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-01 11:00:00,2016-12-01,2016,12,1,11,123,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-01 12:00:00,2016-12-01,2016,12,1,12,130,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-01 13:00:00,2016-12-01,2016,12,1,13,133,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-01 14:00:00,2016-12-01,2016,12,1,14,136,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-01 15:00:00,2016-12-01,2016,12,1,15,138,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-01 16:00:00,2016-12-01,2016,12,1,16,146,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-01 17:00:00,2016-12-01,2016,12,1,17,152,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-01 18:00:00,2016-12-01,2016,12,1,18,153,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-01 19:00:00,2016-12-01,2016,12,1,19,154,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-01 20:00:00,2016-12-01,2016,12,1,20,154,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-01 21:00:00,2016-12-01,2016,12,1,21,154,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-01 22:00:00,2016-12-01,2016,12,1,22,155,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-01 23:00:00,2016-12-01,2016,12,1,23,156,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-02 00:00:00,2016-12-02,2016,12,2,0,156,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-02 01:00:00,2016-12-02,2016,12,2,1,157,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-02 02:00:00,2016-12-02,2016,12,2,2,157,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-02 03:00:00,2016-12-02,2016,12,2,3,157,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-02 04:00:00,2016-12-02,2016,12,2,4,158,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-02 05:00:00,2016-12-02,2016,12,2,5,158,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-02 06:00:00,2016-12-02,2016,12,2,6,158,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-02 07:00:00,2016-12-02,2016,12,2,7,158,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-02 08:00:00,2016-12-02,2016,12,2,8,158,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-02 09:00:00,2016-12-02,2016,12,2,9,159,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-02 10:00:00,2016-12-02,2016,12,2,10,160,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-02 11:00:00,2016-12-02,2016,12,2,11,160,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-02 12:00:00,2016-12-02,2016,12,2,12,160,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-02 13:00:00,2016-12-02,2016,12,2,13,161,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-02 14:00:00,2016-12-02,2016,12,2,14,163,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-02 17:00:00,2016-12-02,2016,12,2,17,171,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-02 18:00:00,2016-12-02,2016,12,2,18,172,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-02 19:00:00,2016-12-02,2016,12,2,19,172,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-02 20:00:00,2016-12-02,2016,12,2,20,173,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-02 21:00:00,2016-12-02,2016,12,2,21,173,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-02 22:00:00,2016-12-02,2016,12,2,22,174,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-02 23:00:00,2016-12-02,2016,12,2,23,175,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-03 00:00:00,2016-12-03,2016,12,3,0,177,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-03 01:00:00,2016-12-03,2016,12,3,1,179,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-03 02:00:00,2016-12-03,2016,12,3,2,180,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-03 03:00:00,2016-12-03,2016,12,3,3,181,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-03 04:00:00,2016-12-03,2016,12,3,4,180,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-03 05:00:00,2016-12-03,2016,12,3,5,179,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-03 06:00:00,2016-12-03,2016,12,3,6,179,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-03 07:00:00,2016-12-03,2016,12,3,7,181,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-03 08:00:00,2016-12-03,2016,12,3,8,182,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-03 09:00:00,2016-12-03,2016,12,3,9,183,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-03 10:00:00,2016-12-03,2016,12,3,10,184,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-03 11:00:00,2016-12-03,2016,12,3,11,185,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-03 12:00:00,2016-12-03,2016,12,3,12,186,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-03 13:00:00,2016-12-03,2016,12,3,13,187,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-03 14:00:00,2016-12-03,2016,12,3,14,187,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-03 15:00:00,2016-12-03,2016,12,3,15,187,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-03 16:00:00,2016-12-03,2016,12,3,16,187,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-03 17:00:00,2016-12-03,2016,12,3,17,186,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-03 18:00:00,2016-12-03,2016,12,3,18,187,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-03 19:00:00,2016-12-03,2016,12,3,19,190,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-03 20:00:00,2016-12-03,2016,12,3,20,193,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-03 21:00:00,2016-12-03,2016,12,3,21,195,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-03 22:00:00,2016-12-03,2016,12,3,22,195,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-03 23:00:00,2016-12-03,2016,12,3,23,195,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-04 00:00:00,2016-12-04,2016,12,4,0,195,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-04 01:00:00,2016-12-04,2016,12,4,1,194,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-04 02:00:00,2016-12-04,2016,12,4,2,194,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-04 03:00:00,2016-12-04,2016,12,4,3,193,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-04 04:00:00,2016-12-04,2016,12,4,4,193,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-04 05:00:00,2016-12-04,2016,12,4,5,193,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-04 06:00:00,2016-12-04,2016,12,4,6,194,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-04 07:00:00,2016-12-04,2016,12,4,7,194,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-04 08:00:00,2016-12-04,2016,12,4,8,193,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-04 09:00:00,2016-12-04,2016,12,4,9,193,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-04 10:00:00,2016-12-04,2016,12,4,10,192,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-04 11:00:00,2016-12-04,2016,12,4,11,192,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-04 12:00:00,2016-12-04,2016,12,4,12,193,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-04 13:00:00,2016-12-04,2016,12,4,13,193,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-04 14:00:00,2016-12-04,2016,12,4,14,193,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-04 15:00:00,2016-12-04,2016,12,4,15,193,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-04 16:00:00,2016-12-04,2016,12,4,16,191,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-04 17:00:00,2016-12-04,2016,12,4,17,190,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-04 18:00:00,2016-12-04,2016,12,4,18,188,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-04 19:00:00,2016-12-04,2016,12,4,19,186,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-04 20:00:00,2016-12-04,2016,12,4,20,184,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-04 21:00:00,2016-12-04,2016,12,4,21,184,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-04 22:00:00,2016-12-04,2016,12,4,22,186,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-04 23:00:00,2016-12-04,2016,12,4,23,188,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-05 00:00:00,2016-12-05,2016,12,5,0,190,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-05 01:00:00,2016-12-05,2016,12,5,1,192,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-05 02:00:00,2016-12-05,2016,12,5,2,195,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-05 03:00:00,2016-12-05,2016,12,5,3,197,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-05 04:00:00,2016-12-05,2016,12,5,4,198,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-05 05:00:00,2016-12-05,2016,12,5,5,199,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-05 06:00:00,2016-12-05,2016,12,5,6,199,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-05 07:00:00,2016-12-05,2016,12,5,7,199,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-05 08:00:00,2016-12-05,2016,12,5,8,200,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-05 09:00:00,2016-12-05,2016,12,5,9,200,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-05 10:00:00,2016-12-05,2016,12,5,10,199,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-05 11:00:00,2016-12-05,2016,12,5,11,199,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-05 12:00:00,2016-12-05,2016,12,5,12,199,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-05 13:00:00,2016-12-05,2016,12,5,13,198,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-05 14:00:00,2016-12-05,2016,12,5,14,198,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-05 15:00:00,2016-12-05,2016,12,5,15,197,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-05 16:00:00,2016-12-05,2016,12,5,16,195,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-05 17:00:00,2016-12-05,2016,12,5,17,194,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-05 18:00:00,2016-12-05,2016,12,5,18,193,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-05 19:00:00,2016-12-05,2016,12,5,19,192,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-05 20:00:00,2016-12-05,2016,12,5,20,191,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-05 21:00:00,2016-12-05,2016,12,5,21,189,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-05 22:00:00,2016-12-05,2016,12,5,22,185,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-05 23:00:00,2016-12-05,2016,12,5,23,183,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-06 00:00:00,2016-12-06,2016,12,6,0,180,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-06 01:00:00,2016-12-06,2016,12,6,1,176,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-06 02:00:00,2016-12-06,2016,12,6,2,173,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-06 03:00:00,2016-12-06,2016,12,6,3,171,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-06 04:00:00,2016-12-06,2016,12,6,4,169,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-06 05:00:00,2016-12-06,2016,12,6,5,167,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-06 06:00:00,2016-12-06,2016,12,6,6,165,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-06 07:00:00,2016-12-06,2016,12,6,7,164,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-06 08:00:00,2016-12-06,2016,12,6,8,163,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-06 09:00:00,2016-12-06,2016,12,6,9,162,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-06 10:00:00,2016-12-06,2016,12,6,10,160,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-06 11:00:00,2016-12-06,2016,12,6,11,159,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2016-12-06 12:00:00,2016-12-06,2016,12,6,12,157,"Unhealthy","UG/M3","1 Hr","Valid"
